Time(s),KS_voltage(V),Pressure_voltage(V)
35.5759991,1.43527005768,1.10463834
35.5769991,1.5,1.10463834
35.5779991,1.5129336853,1.07012796
35.5789991,1.5215766468,1.10463834
35.5799991,1.45254059982,1.10463834
35.5809991,1.52588274956,1.10463834
35.5819991,1.55178087616,1.10463834
35.5829991,1.5215766468,1.10463834
35.5839991,1.56040846252,1.10463834
35.5849991,1.52588274956,1.10463834
35.5859991,1.62083229828,1.10463834
35.5869991,1.54745940018,1.10463834
35.5879991,1.56040846252,1.10463834
35.5889991,1.57335752869,1.10463834
35.5899991,1.65535800171,1.10463834
35.5909991,1.56040846252,1.10463834
35.5919991,1.56472994232,1.10463834
35.5929991,1.54315329361,1.10463834
35.5939991,1.55178087616,1.10463834
35.5949991,1.5172551651,1.10463834
35.5959991,1.42664247131,1.10463834
35.5969991,1.4784233532,1.10463834
35.5979991,1.5,1.10463834
35.5989991,1.4827448349,1.10463834
35.5999991,1.39642286682,1.10463834
35.6009991,1.4827448349,1.10463834
35.6019991,1.4784233532,1.10463834
35.6029991,1.44821912384,1.10463834
35.6039991,1.4784233532,1.10463834
35.6049991,1.47411725044,1.10463834
35.6059991,1.53883181381,1.10463834
35.6069991,1.46979576874,1.10463834
35.6079991,1.4784233532,1.10463834
35.6089991,1.5043061018,1.10463834
35.6099991,1.58630658722,1.10463834
35.6109991,1.53020423126,1.10463834
35.6119991,1.53020423126,1.10463834
35.6129991,1.5,1.10463834
35.6139991,1.53020423126,1.10463834
35.6149991,1.5043061018,1.10463834
35.6159991,1.42664247131,1.10463834
35.6169991,1.4956938982,1.10463834
35.6179991,1.5,1.10463834
35.6189991,1.4827448349,1.10463834
35.6199991,1.40074434662,1.10463834
35.6209991,1.49137241745,1.10463834
35.6219991,1.4870663147,1.10463834
35.6229991,1.44821912384,1.10463834
35.6239991,1.46116818619,1.10463834
35.6249991,1.46547428894,1.10463834
35.6259991,1.54315329361,1.10463834
35.6269991,1.46116818619,1.10463834
35.6279991,1.46979576874,1.10463834
35.6289991,1.49137241745,1.10463834
35.6299991,1.56472994232,1.10463834
35.6309991,1.46547428894,1.10463834
35.6319991,1.4956938982,1.10463834
35.6329991,1.4956938982,1.10463834
35.6339991,1.50862758255,1.0873524
35.6349991,1.49137241745,1.10463834
35.6359991,1.40937193298,1.10463834
35.6369991,1.4870663147,1.10463834
35.6379991,1.4827448349,1.10463834
35.6389991,1.4956938982,1.10463834
35.6399991,1.40937193298,1.10463834
35.6409991,1.4784233532,1.10463834
35.6419991,1.4956938982,1.10463834
35.6429991,1.47411725044,1.10463834
35.6439991,1.4827448349,1.10463834
35.6449991,1.49137241745,1.10463834
35.6459991,1.56905142212,1.10463834
35.6469991,1.4870663147,1.10463834
35.6479991,1.4870663147,1.10463834
35.6489991,1.5129336853,1.10463834
35.6499991,1.56472994232,1.10463834
35.6509991,1.5172551651,1.10463834
35.6519991,1.5215766468,1.10463834
35.6529991,1.57335752869,1.10463834
35.6539991,1.56905142212,1.10463834
35.6549991,1.5215766468,1.10463834
35.6559991,1.4827448349,1.10463834
35.6569991,1.55178087616,1.10463834
35.6579991,1.52588274956,1.10463834
35.6589991,1.52588274956,1.10463834
35.6599991,1.45254059982,1.10463834
35.6609991,1.4956938982,1.10463834
35.6619991,1.5043061018,1.10463834
35.6629991,1.47411725044,1.10463834
35.6639991,1.4827448349,1.10463834
35.6649991,1.49137241745,1.10463834
35.6659991,1.53883181381,1.10463834
35.6669991,1.46116818619,1.10463834
35.6679991,1.47411725044,1.10463834
35.6689991,1.46547428894,1.10463834
35.6699991,1.57767900085,1.10463834
35.6709991,1.50862758255,1.10463834
35.6719991,1.45254059982,1.10463834
35.6729991,1.52588274956,1.10463834
35.6739991,1.4956938982,1.10463834
35.6749991,1.49137241745,1.10463834
35.6759991,1.42664247131,1.10463834
35.6769991,1.5,1.10463834
35.6779991,1.49137241745,1.10463834
35.6789991,1.5172551651,1.10463834
35.6799991,1.42664247131,1.10463834
35.6809991,1.5,1.10463834
35.6819991,1.5215766468,1.10463834
35.6829991,1.46979576874,1.10463834
35.6839991,1.4870663147,1.10463834
35.6849991,1.49137241745,1.10463834
35.6859991,1.56472994232,1.10463834
35.6869991,1.4956938982,1.10463834
35.6879991,1.4956938982,1.10463834
35.6889991,1.5129336853,1.10463834
35.6899991,1.59062806702,1.10463834
35.6909991,1.4956938982,1.10463834
35.6919991,1.53883181381,1.10463834
35.6929991,1.53020423126,1.10463834
35.6939991,1.5172551651,1.10463834
35.6949991,1.5215766468,1.10463834
35.6959991,1.44389764023,1.10463834
35.6969991,1.5172551651,1.10463834
35.6979991,1.4870663147,1.10463834
35.6989991,1.4870663147,1.10463834
35.6999991,1.41369341278,1.10463834
35.7009991,1.4870663147,1.10463834
35.7019991,1.49137241745,1.10463834
35.7029991,1.45254059982,1.10463834
35.7039991,1.49137241745,1.10463834
35.7049991,1.5,1.10463834
35.7059991,1.55610235977,1.10463834
35.7069991,1.47411725044,1.10463834
35.7079991,1.5043061018,1.10463834
35.7089991,1.5043061018,1.10463834
35.7099991,1.58200048828,1.10463834
35.7109991,1.54745940018,1.10463834
35.7119991,1.5172551651,1.10463834
35.7129991,1.60788323975,1.10463834
35.7139991,1.54315329361,1.10463834
35.7149991,1.54315329361,1.10463834
35.7159991,1.47411725044,1.10463834
35.7169991,1.53452571106,1.10463834
35.7179991,1.5215766468,1.10463834
35.7189991,1.50862758255,1.10463834
35.7199991,1.44389764023,1.10463834
35.7209991,1.52588274956,1.10463834
35.7219991,1.54315329361,1.10463834
35.7229991,1.46116818619,1.10463834
35.7239991,1.4956938982,1.10463834
35.7249991,1.5215766468,1.10463834
35.7259991,1.56905142212,1.10463834
35.7269991,1.5,1.10463834
35.7279991,1.50862758255,1.10463834
35.7289991,1.52588274956,1.10463834
35.7299991,1.57335752869,1.10463834
35.7309991,1.47411725044,1.10463834
35.7319991,1.50862758255,1.10463834
35.7329991,1.5,1.10463834
35.7339991,1.5043061018,1.10463834
35.7349991,1.4784233532,1.10463834
35.7359991,1.42664247131,1.10463834
35.7369991,1.5,1.10463834
35.7379991,1.4827448349,1.10463834
35.7389991,1.4827448349,1.10463834
35.7399991,1.40937193298,1.10463834
35.7409991,1.45684670639,1.10463834
35.7419991,1.49137241745,1.10463834
35.7429991,1.43094857788,1.10463834
35.7439991,1.47411725044,1.10463834
35.7449991,1.4784233532,1.10463834
35.7459991,1.5129336853,1.10463834
35.7469991,1.44389764023,1.10463834
35.7479991,1.4784233532,1.10463834
35.7489991,1.5,1.10463834
35.7499991,1.55610235977,1.10463834
35.7509991,1.5215766468,1.10463834
35.7519991,1.4870663147,1.10463834
35.7529991,1.56040846252,1.10463834
35.7539991,1.5215766468,1.10463834
35.7549991,1.53883181381,1.10463834
35.7559991,1.4784233532,1.10463834
35.7569991,1.55178087616,1.10463834
35.7579991,1.5172551651,1.10463834
35.7589991,1.5,1.10463834
35.7599991,1.4827448349,1.10463834
35.7609991,1.52588274956,1.10463834
35.7619991,1.53020423126,1.10463834
35.7629991,1.44821912384,1.10463834
35.7639991,1.46979576874,1.10463834
35.7649991,1.49137241745,1.10463834
35.7659991,1.53020423126,1.10463834
35.7669991,1.46547428894,1.10463834
35.7679991,1.49137241745,1.10463834
35.7689991,1.50862758255,1.10463834
35.7699991,1.55610235977,1.10463834
35.7709991,1.46116818619,1.10463834
35.7719991,1.5,1.10463834
35.7729991,1.53452571106,1.10463834
35.7739991,1.54745940018,1.10463834
35.7749991,1.54745940018,1.10463834
35.7759991,1.4870663147,1.10463834
35.7769991,1.55610235977,1.10463834
35.7779991,1.5172551651,1.10463834
35.7789991,1.52588274956,1.10463834
35.7799991,1.45684670639,1.10463834
35.7809991,1.52588274956,1.10463834
35.7819991,1.5,1.10463834
35.7829991,1.45254059982,1.10463834
35.7839991,1.46547428894,1.10463834
35.7849991,1.46547428894,1.10463834
35.7859991,1.5172551651,1.10463834
35.7869991,1.43959153748,1.10463834
35.7879991,1.46979576874,1.10463834
35.7889991,1.4827448349,1.0873524
35.7899991,1.50862758255,1.10463834
35.7909991,1.46979576874,1.10463834
35.7919991,1.44821912384,1.10463834
35.7929991,1.5172551651,1.10463834
35.7939991,1.4827448349,1.10463834
35.7949991,1.5,1.0873524
35.7959991,1.43527005768,1.10463834
35.7969991,1.5215766468,1.10463834
35.7979991,1.49137241745,1.10463834
35.7989991,1.5,1.10463834
35.7999991,1.4784233532,1.10463834
35.8009991,1.52588274956,1.10463834
35.8019991,1.5172551651,1.10463834
35.8029991,1.47411725044,1.10463834
35.8039991,1.49137241745,1.10463834
35.8049991,1.54315329361,1.10463834
35.8059991,1.58200048828,1.10463834
35.8069991,1.49137241745,1.10463834
35.8079991,1.54315329361,1.10463834
35.8089991,1.54315329361,1.10463834
35.8099991,1.61220471954,1.10463834
35.8109991,1.56472994232,1.10463834
35.8119991,1.59493417358,1.10463834
35.8129991,1.62515378571,1.10463834
35.8139991,1.61220471954,1.0873524
35.8149991,1.58630658722,1.10463834
35.8159991,1.54745940018,1.10463834
35.8169991,1.59062806702,1.10463834
35.8179991,1.56905142212,1.10463834
35.8189991,1.57335752869,1.10463834
35.8199991,1.56905142212,1.10463834
35.8209991,1.61220471954,1.10463834
35.8219991,1.63810284424,1.10463834
35.8229991,1.57767900085,1.10463834
35.8239991,1.60357713318,1.10463834
35.82499909,1.61220471954,1.10463834
35.82599909,1.60788323975,1.10463834
35.82699909,1.4827448349,1.10463834
35.82799909,1.4784233532,1.10463834
35.82899909,1.46547428894,1.10463834
35.82999909,1.4827448349,1.10463834
35.83099909,1.44389764023,1.10463834
35.83199909,1.45254059982,1.10463834
35.83299909,1.5129336853,1.10463834
35.83399909,1.50862758255,1.10463834
35.83499909,1.5,1.10463834
35.83599909,1.44821912384,1.10463834
35.83699909,1.5043061018,1.10463834
35.83799909,1.47411725044,1.10463834
35.83899909,1.46547428894,1.10463834
35.83999909,1.43959153748,1.10463834
35.84099909,1.45254059982,1.10463834
35.84199909,1.46116818619,1.10463834
35.84299909,1.38779528046,1.10463834
35.84399909,1.43094857788,1.10463834
35.84499909,1.44821912384,1.10463834
35.84599909,1.5,1.10463834
35.84699909,1.40506582642,1.10463834
35.84799909,1.42664247131,1.10463834
35.84899909,1.46116818619,1.10463834
35.84999909,1.4784233532,1.10463834
35.85099909,1.43959153748,1.10463834
35.85199909,1.43094857788,1.10463834
35.85299909,1.50862758255,1.10463834
35.85399909,1.46547428894,1.10463834
35.85499909,1.44821912384,1.10463834
35.85599909,1.41369341278,1.10463834
35.85699909,1.4870663147,1.10463834
35.85799909,1.45254059982,1.10463834
35.85899909,1.46547428894,1.10463834
35.85999909,1.45254059982,1.10463834
35.86099909,1.44821912384,1.10463834
35.86199909,1.45254059982,1.10463834
35.86299909,1.37916770172,1.10463834
35.86399909,1.46116818619,1.10463834
35.86499909,1.46979576874,1.10463834
35.86599909,1.52588274956,1.10463834
35.86699909,1.45254059982,1.10463834
35.86799909,1.46979576874,1.10463834
35.86899909,1.49137241745,1.10463834
35.86999909,1.53452571106,1.10463834
35.87099909,1.49137241745,1.10463834
35.87199909,1.4784233532,1.10463834
35.87299909,1.55610235977,1.10463834
35.87399909,1.5129336853,1.10463834
35.87499909,1.50862758255,1.10463834
35.87599909,1.4870663147,1.10463834
35.87699909,1.54745940018,1.10463834
35.87799909,1.5172551651,1.10463834
35.87899909,1.5043061018,1.10463834
35.87999909,1.50862758255,1.10463834
35.88099909,1.52588274956,1.10463834
35.88199909,1.52588274956,1.10463834
35.88299909,1.45254059982,1.10463834
35.88399909,1.5043061018,1.10463834
35.88499909,1.4784233532,1.10463834
35.88599909,1.54315329361,1.10463834
35.88699909,1.45684670639,1.10463834
35.88799909,1.47411725044,1.10463834
35.88899909,1.4956938982,1.10463834
35.88999909,1.49137241745,1.10463834
35.89099909,1.45684670639,1.10463834
35.89199909,1.5043061018,1.10463834
35.89299909,1.57335752869,1.10463834
35.89399909,1.5,1.10463834
35.89499909,1.5129336853,1.10463834
35.89599909,1.45254059982,1.10463834
35.89699909,1.55178087616,1.10463834
35.89799909,1.5172551651,1.10463834
35.89899909,1.5172551651,1.10463834
35.89999909,1.5215766468,1.10463834
35.90099909,1.5043061018,1.10463834
35.90199909,1.5172551651,1.10463834
35.90299909,1.43959153748,1.10463834
35.90399909,1.4827448349,1.10463834
35.90499909,1.5,1.10463834
35.90599909,1.5215766468,1.10463834
35.90699909,1.43527005768,1.10463834
35.90799909,1.47411725044,1.10463834
35.90899909,1.49137241745,1.10463834
35.90999909,1.4956938982,1.10463834
35.91099909,1.49137241745,1.10463834
35.91199909,1.45684670639,1.10463834
35.91299909,1.52588274956,1.10463834
35.91399909,1.4956938982,1.10463834
35.91499909,1.46979576874,1.10463834
35.91599909,1.44389764023,1.10463834
35.91699909,1.4956938982,1.10463834
35.91799909,1.46547428894,1.10463834
35.91899909,1.45684670639,1.10463834
35.91999909,1.47411725044,1.10463834
35.92099909,1.47411725044,1.10463834
35.92199909,1.47411725044,1.10463834
35.92299909,1.40074434662,1.10463834
35.92399909,1.46116818619,1.10463834
35.92499909,1.47411725044,1.10463834
35.92599909,1.5172551651,1.10463834
35.92699909,1.43959153748,1.10463834
35.92799909,1.4827448349,1.10463834
35.92899909,1.4827448349,1.10463834
35.92999909,1.5,1.10463834
35.93099909,1.46979576874,1.10463834
35.93199909,1.46547428894,1.10463834
35.93299909,1.53883181381,1.10463834
35.93399909,1.50862758255,1.0873524
35.93499909,1.5172551651,1.0873524
35.93599909,1.46116818619,1.0873524
35.93699909,1.53452571106,1.10463834
35.93799909,1.5,1.10463834
35.93899909,1.5043061018,1.10463834
35.93999909,1.5,1.10463834
35.94099909,1.52588274956,1.10463834
35.94199909,1.5172551651,1.10463834
35.94299909,1.44389764023,1.10463834
35.94399909,1.4870663147,1.10463834
35.94499909,1.50862758255,1.10463834
35.94599909,1.53020423126,1.10463834
35.94699909,1.47411725044,1.10463834
35.94799909,1.4870663147,1.10463834
35.94899909,1.5129336853,1.10463834
35.94999909,1.5172551651,1.10463834
35.95099909,1.5043061018,1.10463834
35.95199909,1.5043061018,1.10463834
35.95299909,1.59925565338,1.10463834
35.95399909,1.5215766468,1.10463834
35.95499909,1.49137241745,1.10463834
35.95599909,1.5043061018,1.10463834
35.95699909,1.54315329361,1.10463834
35.95799909,1.50862758255,1.10463834
35.95899909,1.5172551651,1.10463834
35.95999909,1.4870663147,1.10463834
35.96099909,1.5,1.10463834
35.96199909,1.5129336853,1.10463834
35.96299909,1.42664247131,1.10463834
35.96399909,1.46979576874,1.10463834
35.96499909,1.5043061018,1.10463834
35.96599909,1.5172551651,1.10463834
35.96699909,1.44821912384,1.10463834
35.96799909,1.4870663147,1.10463834
35.96899909,1.5129336853,1.10463834
35.96999909,1.5215766468,1.10463834
35.97099909,1.5129336853,1.10463834
35.97199909,1.4827448349,1.10463834
35.97299909,1.57335752869,1.10463834
35.97399909,1.5215766468,1.10463834
35.97499909,1.53452571106,1.10463834
35.97599909,1.5043061018,1.10463834
35.97699909,1.54315329361,1.10463834
35.97799909,1.5172551651,1.10463834
35.97899909,1.5215766468,1.10463834
35.97999909,1.52588274956,1.10463834
35.98099909,1.53020423126,1.10463834
35.98199909,1.54745940018,1.10463834
35.98299909,1.46979576874,1.10463834
35.98399909,1.50862758255,1.10463834
35.98499909,1.5172551651,1.10463834
35.98599909,1.55610235977,1.10463834
35.98699909,1.5043061018,1.10463834
35.98799909,1.50862758255,1.10463834
35.98899909,1.5215766468,1.10463834
35.98999909,1.53883181381,1.10463834
35.99099909,1.52588274956,1.0873524
35.99199909,1.4956938982,1.10463834
35.99299909,1.56905142212,1.10463834
35.99399909,1.4956938982,1.10463834
35.99499909,1.50862758255,1.10463834
35.99599909,1.46547428894,1.10463834
35.99699909,1.50862758255,1.10463834
35.99799909,1.4870663147,1.10463834
35.99899909,1.46547428894,1.10463834
35.99999909,1.46979576874,1.10463834
36.00099909,1.46979576874,1.10463834
36.00199909,1.46979576874,1.10463834
36.00299909,1.37484621429,1.10463834
36.00399909,1.46116818619,1.10463834
36.00499909,1.44821912384,1.10463834
36.00599909,1.4870663147,1.10463834
36.00699909,1.41369341278,1.10463834
36.00799909,1.43527005768,1.10463834
36.00899909,1.46547428894,1.10463834
36.00999909,1.46116818619,1.10463834
36.01099909,1.43959153748,1.0873524
36.01199909,1.43527005768,1.10463834
36.01299909,1.53883181381,1.10463834
36.01399909,1.5,1.10463834
36.01499909,1.4956938982,1.10463834
36.01599909,1.46979576874,1.10463834
36.01699909,1.53020423126,1.10463834
36.01799909,1.5043061018,1.10463834
36.01899909,1.49137241745,1.10463834
36.01999909,1.5129336853,1.10463834
36.02099909,1.5043061018,1.10463834
36.02199909,1.53452571106,1.10463834
36.02299909,1.44821912384,1.10463834
36.02399909,1.5,1.10463834
36.02499909,1.5,1.10463834
36.02599909,1.5215766468,1.10463834
36.02699909,1.46116818619,1.10463834
36.02799909,1.46979576874,1.10463834
36.02899909,1.4870663147,1.0873524
36.02999909,1.4784233532,1.10463834
36.03099909,1.4827448349,1.10463834
36.03199909,1.46116818619,1.10463834
36.03299909,1.58200048828,1.10463834
36.03399909,1.4956938982,1.10463834
36.03499909,1.5129336853,1.10463834
36.03599909,1.46116818619,1.10463834
36.03699909,1.50862758255,1.10463834
36.03799909,1.4956938982,1.10463834
36.03899909,1.4784233532,1.10463834
36.03999909,1.4870663147,1.10463834
36.04099909,1.50862758255,1.10463834
36.04199909,1.5215766468,1.10463834
36.04299909,1.43959153748,1.10463834
36.04399909,1.4870663147,1.10463834
36.04499909,1.4870663147,1.10463834
36.04599909,1.52588274956,1.10463834
36.04699909,1.44389764023,1.10463834
36.04799909,1.4784233532,1.10463834
36.04899909,1.49137241745,1.10463834
36.04999909,1.4956938982,1.10463834
36.05099909,1.50862758255,1.10463834
36.05199909,1.5,1.10463834
36.05299909,1.56905142212,1.10463834
36.05399909,1.5,1.10463834
36.05499909,1.53452571106,1.10463834
36.05599909,1.4827448349,1.10463834
36.05699909,1.54745940018,1.10463834
36.05799909,1.5172551651,1.10463834
36.05899909,1.5,1.10463834
